1,2,3,4,5,6,7,8,9,10,11,12,13
88301838,Bytovaja elektronika,Planshety i elektronnye knigi,Samsung galaxy note n8000(bez 3G ) torg,"Planshet v horoshem sostojanii, ne potsarapan. Dostup v internet cherez wi-fi. Chehol s klaviaturoj v podarok. Prodam ili obmenja na planshet s 3G","{""Vid tovara"":""Planshety""}",4500,,0,0,0,0,17.59
57475303,Bytovaja elektronika,Tovary dlja komp'jutera,Silver Metal i mercedes car key USB 2.0 Flash,"-original'naja usb Flash v vide puli ^p -Ob'em 8GB ^p -metall ^p  Windows ME/2000/XP/Vista, Linux Kernel 2.4, Mac OSX ^p 700 rub/sht. ^p -mercedes car key ^p -ob'em 8GB ^p -plastik ^p - Windows ME/2000/XP/Vista, Linux Kernel 2.4, Mac OSX ^p 700 rub/sht.","{""Vid tovara"":""Fleshki i karty pamjati""}",700,,0,0,0,0,0.17
68102711,Bytovaja elektronika,"Igry, pristavki i programmy",Sony Playstation 3,"Sony Playstation 3 v otlichnom sostajanie,proshitaja,proshivka 3.55 ^p v komplekte: ^p konsol' ^p dzhostik ^p kabel' HDMI ^p zhostkij disk na 2 terabajta s 188 grami ^p disk dlja zapuska igr","{""Vid tovara"":""Igrovye pristavki""}",18500,,0,0,0,0,0.31
88898194,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 41 m na uchastke 36 sot.,"SROChNO! Prodam dom! der./profnastil na fundamente. Krysha metallicheskaja, metallicheskaja dver'.Plastikovye okna+mebel'. Horoshee sost.,S=41m, gazovoe otoplenie,voda gor.,holodnaja, sliv, banja,pogreb,garazh. Vorota metallicheskie. Zabor vysokij metal.vysechko. Zem uch 36 sotok. Do Ul'janovska 50km. ^p SROChNO za 570 tys.rub. v s.Nizhnie Timersjany ^p +7@@PHONE@@","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Etazhej v dome"":""1"", ""Rasstojanie do goroda"":""50"", ""Material sten"":""Brus"", ""Ploschad' uchastka"":""36""}",570000,,0,1,0,0,0.04
62913549,Bytovaja elektronika,Telefony,"Moschnyj smart 2 jadra 1.5Ghz, 1GB Ram, 16GB Koreja","Za etu tsenu luchshe smartfonov prosto net! ^p Eto Samsung galaxy s2 i9100 tol'ko deshevle v 2,5 raza! ^p AT&T Burst - novyj smartfon na Android 4.0 ICS, vypuschennyj amerikanskoj kompaniej AT&T. ^p  Serdtsem smarta javljaetsja supermoschnyj dvuh-jadernyj protsessor Snapdragon s chastotoj 1500Mhz. (ljubye igry i prilozhenija prosto letajut) ^p  Smartfon dazhe bystree, chem Galaxy S2 i9100, ljubye igry letajut. ^p  V teste Antutu vydaet fenomenal'nye 8500 ballov (dlja sravnenija Samsung Ace 2 - 4400, Galaxy s2 - 7400) ^p  Ekran razmerom 4 djujma vypolnenyj po samoj sovershennoj tehnologii AMOLED (proizveden Samsung), jarkij, chetkij, tsveta nasyschennye. Smotret' fil'my, fotografii, lazit' v internete na nem ogromnoe udovol'stvie. ^p  Ob'em vstroennoj pamjati - 16GB + slot pamjati MicroSD do 32GB. ^p  Kamera 5MP (kachestvo kak u 8MP - ustanovlen ochen' horoshij fotomodul',avtofokus, vspyshka + frontal'naja kamera 2MP dlja video-zvonkov (Skype). S'emka video v HD so stereo zvukom. ^p  Sistema shumopodavlenija (fil'truet shum vetra i prochie), osnovannaja na 2h mikrofonah - vsegda otlichnaja slyshimost'! ^p  Operativnaja pamjat' - 1024Mb (1GB) ^p  Bluetooth 3.0, Wi-Fi, Sputnikovaja navigatsija GPS,G-Sensor, Datchik priblizhenija. ^p  Sborka i proizvodstvo KOREJa (ukazano na vseh plombah i naklejkah). Prodaetsja dannyj smartfon tol'ko v SShA. Kuplen v SShA. Telefon ORIGINAL! Ne kitajskaja poddelka! Kachestvo telefona i sborki na vysshem urovne. Odna sim-karta. ^p  Batareja derzhit 1,5-2 dnja. ^p  Smartfon ekskljuzivnyj - u nas v Rossii ne prodaetsja, tol'ko v SShA - s legkost'ju mozhno vydelit'sja iz seroj massy. Najti vtoroj takoj telefon prakticheski nereal'no! ^p  Stoit ofitsial'naja russkaja proshivka i polnost'ju rabotaet so vsemi nashimi sim-kartami (internet rabotaet tozhe ljuboj - 3G,2G,EDGE,GPRS,HSDPA+). ^p  Za apparat polnost'ju uveren, ljubye proverki! ^p  Priezzhajte, posmotrite - tochno ostanites' dovol'ny, ego nuzhno uvidet' v zhivuju chtoby ponjat' vse pljusy. ^p  Ljubye voprosy po telefonu, sms ili na pochtu. ^p  Polnyj komplekt, dokumenty. ^p Smartfon NOVYJ v korobke, ves' v plenkah.","{""Vid telefona"":""Drugie marki""}",4490,,0,0,0,0,10.71
46621010,Lichnye veschi,"Odezhda, obuv', aksessuary",Brjuki,talija 80 sm,"{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Brjuki"", ""Razmer"":""4446 (M)""}",300,,0,0,0,0,0.18
45213794,Uslugi,Predlozhenija uslug,Remont,"Delaem.plitka,gipsokarton,stjazhka,montazh dverej,shtukaturka,shpaklevka,oboi, i.t.d.zvonit' v ljuboe vremja.8@@PHONE@@","{""Vid uslugi"":""Remont, stroitel'stvo""}",100,,0,1,0,0,14.57
83129419,Nedvizhimost',Kvartiry,"2-k kvartira, 53 m, 3/10 et.",Sotsial'nyj remont. ^p  v baze: A05785,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""3"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Ploschad'"":""53"", ""Adres"":""Stavropol', Pirogova""}",1850000,,0,0,0,0,23.87
75253865,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 80 m na uchastke 30 sot.,"USAD'BA nahoditsja v zone vysokogor'ja,   na okraine  pos.Chibit (Ulaganskij r-n), 430 km. ot Bijska( 1300 m. nad u.m.) v  krasivoj gornoj doline so svoim mikroklimatom (zimoj temperatura vyshe okruzhajuschej na 10-15%), nedaleko ot reki, v 200 metrah b'et  tselebnyj istochnik, altajtsy ego pochitajut kak svjatoj (voda bogata soderzhaniem serebra) .  Na territorii Usad'by  nahodjatsja sledujuschie stroenija : ^p - malyj zhiloj dom ( mozhno ispol'zovat' kak letnjuju kuhnju ili dom administratora ) ^p - 2-h etazhnyj srub + bol'shoj mansardnyj etazh pod kryshej  (vse sdelano iz dobrotnogo listvennogo brusa) razmer  8 h 10 ^p - garazh ^p - 2 bol'shih pomeschenija (mozhno ispol'zovat' kak stoljarnuju masterskuju,  garazh ili sklad) ^p - banja ^p -teplitsa,  zagon dlja skota (pod kryshej),  betonirovannyj bassejn, ogorod  i bol'shoj jablonevyj sad. ^p  Podvedeno elektrichestvo  -  380 V, 220 V,  est' svjaz'  MTS, Bilajn.   ^p OChEN' UDOBNO POD TUR.BAZU!!!","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Rasstojanie do goroda, km"":""160"", ""Material sten"":""Brus"", ""Ploschad' uchastka"":""30""}",1200000,,0,0,0,0,0.24
67156119,Transport,Avtomobili s probegom,"VAZ 2115 Samara, 2004","prodaju VAZ- 2115 v horoshem sostojanii,torg obmen.","{""Marka"":""VAZ (LADA)"", ""Model'"":""2115 Samara"", ""God vypuska"":""2004"", ""Probeg"":""130 000 - 139 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Chernyj"", ""Ob'em dvigatelja"":""1.5"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",130000,,0,0,0,0,19.18
92381090,Nedvizhimost',Zemel'nye uchastki,"Uchastok 10 sot. (SNT, DNP)","D. Kety , Kultaevskoe sel'skoe pos. Zemel'nye uch. ploschad'ju ot 10 do 15 sot.,Zemli sel. hoz. naznachenija pod sadovodstvo. Mestoaspolozhenie : 1-ja linija ot gravijnoj dorogi, ot Permi 10 km. El-vo rjadom, Sosednie uchastki zastraivajutsja. nedaleko hvojnyj les, pod'ezd kruglyj god, do tsentral'noj dorogi Perm'- Ust'-Kachka, 1,5 km. ^p Tsena : 13 tys. rub. za sot. ^p tel:8(@@PHONE@@, nash sajt: gocha.umi.ru","{""Tip ob'javlenija"":""Prodam"", ""Rasstojanie do goroda"":""10"", ""Kategorija zemel'"":""Sel'hoznaznachenija (SNT, DNP)"", ""Ploschad'"":""10""}",130000,,0,1,0,0,20.42
31642087,Nedvizhimost',Komnaty,Snimu komnatu,"snimu komnatu (do 12000r.) v rajone m.Bratislavskaja (rassmotrju takzhe Ljublino) na dlitel'nyj srok .Bez zaloga,komissii !!! SROChNO","{""Tip ob'javlenija"":""Snimu""}",0,,0,0,0,0,0.17
26969704,Bytovaja elektronika,Tovary dlja komp'jutera,Radeon HD 7850 2Gb,Garantijnyj chek prisutstvuet. Garantija 36 mesjatsev (kuplena 12.02.14) ^p Serija GIGABYTE HD Experience ^p AMD Radeon HD 7850 GPU ^p Razognan do 975 MHz ^p Vstroennaja pamjat' 2GB GDDR5 i 256-razrjadnaja shina pamjati ^p Vozmozhnosti podkljuchenija Dual-link DVI-I / HDMI ^p Rekomenduemaja moschnost' BP: 500W.,"{""Vid tovara"":""Komplektujuschie"", ""Tip tovara"":""Videokarty""}",5600,,0,0,0,0,17.29
21635542,Lichnye veschi,"Odezhda, obuv', aksessuary",Novyj kostjum - trojka,"Elegantnyj klassicheskij kostjum - trojka sostoit iz klin'evoj jubki ""gade"", bluzy-zhaketa s shifonovymi rukavami i zhaketa s anglijskim vorotnikom. Mozhno nadevat' tri veschi odnovremenno, ili po-otdel'nosti, kombiniruja s bluzami, jubkami i brjukami. Ochen' udobno i praktichno. Tkan' kostjumnaja, plotnaja. Ostalos' dva kostjuma: sinij - 48-50, bordovyj - 54-56. Provodim total'nuju rasprodazhu. Rajon Tsentral'nogo rynka","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Pidzhaki i kostjumy"", ""Razmer"":""> 50 (XXL)""}",1000,,0,0,0,0,0.12
79329924,Dlja doma i dachi,Mebel' i inter'er,Mebel' v detskuju,"Shkaf kupe s detskoj krovat'ju, dvumja shkafami i polkami. Torg.","{""Vid tovara"":""Krovati, divany i kresla""}",13500,,0,0,0,0,21.55
11835036,Nedvizhimost',Kvartiry,"1-k kvartira, 17 m, 1/8 et.","V komnate chisto i ujutno.V 1-Mikrorajone imeetsja vse neobhodimoe dlja komfortnoj zhizni;shkoly,neskol'ko detskih sadov,kinoteatr ""Sovremennik,molodezhnyj teatr""Angazhement"",tsentr razvitija i tvorchestva detej i junoshestva ritm i ""38 popugaev"".V etom rajone est' horoshaja veterinarnaja klinika i gostinitsa.Dlja gorozhan veduschih aktivnyj obraz zhizni suschestvuet vozmozhnost' poseschat' fitnes-klub.""Planeta sport"",pri zhelanii mozhno zapisat' detej v Federatsiju Taekvondo.Proverit' i popravit' svoe zdorov'e mozhno v tsentre zdorov'ja Gorodskoj polikliniki 12.V sanatorii-profilaktorii""Svetlyj"". ^p  Dop. opisanie: sanuzel sovmeschennyj, plastikovye okna, v dome est': lift passazhirskij, kosmeticheskij remont..  Podrobnosti po ssylke: @@URL@@ ^p  v baze: 7340889","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne poslednij"", ""Etazh"":""1"", ""Etazhej v dome"":""5-8"", ""Etazhej v dome"":""8"", ""Tip doma"":""Panel'nyj"", ""Adres"":""1 mkr, Olimpijskaja""}",1650000,,0,0,0,1,0.31
21364699,Nedvizhimost',Kvartiry,"Studija, 43 m, 11/19 et.",,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""Studija"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""11"", ""Etazhej v dome"":""17-25"", ""Etazhej v dome"":""19"", ""Tip doma"":""Monolitnyj"", ""Adres"":""Parallel'naja""}",2400000,,0,0,0,0,0.06
70901249,Lichnye veschi,"Odezhda, obuv', aksessuary",Prodam mutonovuju shubu,"Prodam mutonovuju shubu . Fabrika "" Russkij meh "". Razmer 48 - 50 . Tsvet temno - sinij . Sostojanie horoshee . tsena 7000 , torg.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4850 (XL)""}",7000,,0,0,0,0,0.06
32710719,Uslugi,Predlozhenija uslug,Elektromontazh,"Ljubye vidy rabot po elektrikii elektromontazhu v kvartirah i domah. Mozhem i rozetku i ljustru ustanovit', mozhem i v kvartire i v kottedzhe vashem provodku prolozhit'.","{""Vid uslugi"":""Remont, stroitel'stvo""}",0,,0,0,0,0,0.63
38646809,Hobbi i otdyh,Knigi i zhurnaly,P. I. Mel'nikov-Pecherskij. Rasskazy i povesti,"V sbornik rasskazov i povestej vydajuschegosja russkogo pisatelja P. I.Mel'nikova-Pecherskogo voshli samye izvestnye rasskazy pisatelja. A takzhe istoricheskaja povest' Knjazhna Tarakanova i printsessa Vladimirskaja 1983g., 528s., mjagkaja oblozhka","{""Vid tovara"":""Knigi""}",50,,0,0,0,0,0.59
87476155,Hobbi i otdyh,Bilety i puteshestvija,Tajland,TAILAND!!! GORIT!!! ^p PATTAJJa!!! ^p Vylet 8 fevralja na 9 nochej!!!! ^p Po sisteme pitanija tol'ko zavtraki!!!! ^p Tseny ot 18250 na cheloveka pri uslovii dvuhmestnogo razmeschenija!!!,"{""Vid tovara"":""Puteshestvija""}",18250,,0,0,0,0,0.12
22974797,Nedvizhimost',Kvartiry,"1-k kvartira, 40 m, 5/10 et.","Ujutnaja,chistaja kvartira,2h-spal'naja krovat',holodil'nik,split sistema.Vse gotovo dlja prozhivanija","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Posutochno"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""5"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Panel'nyj"", ""Adres"":""ul. Lenina, d 121""}",1000,,0,0,0,0,21.23
64850107,Nedvizhimost',Kvartiry,"1-k kvartira, 40 m, 2/9 et.","40/18/10. 2/9. Dom monolit-kirpich. Kachestvennyj remont ot zastrojschika. Horoshie mezhkomnatnye dveri, linolium, MPO. Vmestitel'naja prihozhaja. Dorogaja vhodnaja dver'. Balkon. Esche nikto ne zhil. Dom sdan v nachale 2013g. Vse novoe! Razvityj rajon, chistyj vozduh.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""2"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Ploschad'"":""40"", ""Adres"":""pr-t Znamenskogo""}",2000000,,0,0,0,0,0.26
80351659,Uslugi,Predlozhenija uslug,Vygul sobak,Proguljajus' s vashim luchshem drugom. ^p Bol'shaja sobaka - 400 ^p Malen'kaja - 200 ^p Telefon 8-@@PHONE@@,"{""Vid uslugi"":""Uhod za zhivotnymi""}",200,,0,1,0,0,0.85
72769472,Bytovaja elektronika,Fototehnika,Nikon D3100 18-55 VR Kit,"Absoljutno novaja zerkal'naja fotokamera Nikon D3100 v komplektatsii s original'nym ob'ektivom nikon 18-55 VR Kit i podderzhkoj Full HD. ^p Krome ob'ektiva v komplekte idut: ^p - zarjadnoe ustrojstvo ^p - korobka, diski s PO, bumagi, instruktsija, garantijnye talony ^p - remeshok Nikon ^p - !dopolnitel'no otdam sumku dlja fotokamery ""Golla"" ^p Fotoapparatom  ispol'zovalsja 2-3 raza, rabotaet otlichno,sostojanie ideal'noe.","{""Vid tovara"":""Zerkal'nye fotoapparaty""}",13000,,0,0,0,0,1.88
13380376,Hobbi i otdyh,Ohota i rybalka,Prodazha,Prodam ohotnich'e ruzh'e IZh-58,,0,0,1,0,0,0,0.05
86327124,Rabota,Vakansii,Menedzher po strahovaniju,Negosudarstvennyj pensionnyj fond. Gibkij grafik. Ofitsial'noe trudoustrojstvo,"{""Sfera dejatel'nosti"":""Strahovanie"", ""Grafik raboty"":""Nepolnyj den'""}",20000,,0,0,0,0,4.38
13778352,Bytovaja elektronika,Telefony,FLY 2 sim/ 2 goda garantii/ 1ggts protsessor,Garantija 2 goda. Novyj. TV cherez internet. 2 simkarty. Android. Protsessor 1ggts. ^p (na foto primerno takoj zhe apparat),"{""Vid telefona"":""Fly""}",2800,,0,0,0,0,22.28
90887154,Dlja doma i dachi,Posuda i tovary dlja kuhni,Taz emalirovannyj,Novyj,"{""Vid tovara"":""Posuda""}",550,,0,0,0,0,5.49
74804829,Nedvizhimost',Kvartiry,"3-k kvartira, 58 m, 2/5 et.",Prodaetsja 3-h komnatnaja kvartira na 2-m etazhe kirpichnogo doma v tsentre goroda. Tsena dogovornaja.,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""5"", ""Etazhej v dome"":""5-8"", ""Tip doma"":""Kirpichnyj"", ""Ploschad'"":""58"", ""Adres"":""tsentr goroda""}",0,,0,0,0,0,0.18
91834362,Dlja biznesa,Oborudovanie dlja biznesa,Plastikovoe ograzhdenie,"Ograzhdenie ddlja magazina, vitrinnoe, dlina 10 metrov: ^p 6 metrov - steklo s vhodnoj dver'ju, 4 metra sendvich.Levoberezhnyj r-on. Samovyvoz. B/u.","{""Vid oborudovanija"":""Dlja magazina""}",80000,,0,0,0,0,0.19
64550534,Lichnye veschi,Tovary dlja detej i igrushki,Koljaska,koljaska kuplenna v 2012 g,"{""Vid tovara"":""Detskie koljaski""}",2500,,0,0,0,0,0.15
19287367,Nedvizhimost',Kvartiry,"1-k kvartira, 44 m","Sdam odnokomnatnuju otlichnuju kvartiru u metro ^p Otlichnyj variant, podojdet 100% klientam. ^p Razvitaja infrastryktypa rajona popaduet kazhdogo. ^p Sostojanie doma i kvaptipy vas ydivit. ^p Dlja ljuboj kategorij arendatorov. (Glavnoe RF-slavjane, Ukraina. Belorussija) ^p Komissionnye po faktu zaselenija","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Adres"":""Tobol'skaja 5""}",20500,,0,0,0,0,16.86
42406401,Lichnye veschi,"Odezhda, obuv', aksessuary",Botinki zimnie novye portugalija,"prodajutsja botinki novye, zimnie, iz natural'noj kozhi, podkladka natural'naja sherst'. Na osen', zimu. ^p Ne podoshel razmer, pomenjat' na drugoj obstojatel'stva ne pozvolili! Tsena 3800, pokupali za 5 500 rub.","{""Vid odezhdy"":""Muzhskaja odezhda"", ""Predmet odezhdy"":""Obuv'"", ""Razmer"":""< 40""}",3800,,0,0,0,0,0.44
83930424,Bytovaja elektronika,Tovary dlja komp'jutera,Vidjuhi chernyj ekran,"V remont ili na zapchasti. ^p 5 videokart.Na 4 iz nih chernyj ekran.Na Ati 3850 est' izobrazhenie no s artefaktami.Ohlazhdenie gde stoit,tam v norme.Ne kopannye.Tsena za vse.Mogu po otdel'nosti. ^p    Nv Gf8800gts 512mb ^p    Gf Gts250 1gb ^p    Ati Hd3850 256mb 256bit ^p    Ati Hd4770 512mb ddr5 ^p    Nv Gf7900Gtx 512mb ^p Otdel'no,est' esche ne rabochie zhestkie diski,i materinskie platy s775,AM2+.","{""Vid tovara"":""Komplektujuschie"", ""Tip tovara"":""Videokarty""}",600,,0,0,0,0,9.27
52639109,Rabota,Vakansii,Ofitsiant na Olimpijskie igry2014,"Gostinichnomu kompleksu na vremja podgotovki i provedenija Olimpiady-2014 SROChNO trebujutsja Ofitsianty. ^p TREBOVANIJa ^p Znanie jazykov: anglijskij razgovornyj ^p . Stazh raboty: ne trebuetsja ^p Kandidat dolzhen znat': ^p - Pravila obsluzhivanija klientov ^p - Pravila servirovki stolov soglasno vidu obsluzhivanija ^p - Ocherednost' i pravila podachi bljud i napitkov ^p USLOVIJa ^p Novyj, ochen' horoshij otel', postroennyj spetsial'no dlja Olimpiady. ^p Prozhivanie: v nomerah dlja obsluzhivajuschego personala v komnatah po 4 cheloveka. ^p Pitanie: 1 raz v den'. ^p Proezd: kompensatsija posle otrabotki 10 dnej (do 5 tys.rub). ^p Objazatel'na med.knizhka (esli net svoej, delaem v schet z/p). ^p Grafik raboty: 6/1, est' dnevnye i nochnye smeny ^p ZARABOTNAJa PLATA 26 000 rublej.","{""Sfera dejatel'nosti"":""Turizm, restorany"", ""Grafik raboty"":""Polnyj den'""}",26000,,0,0,0,0,23.57
93175499,Transport,Zapchasti i aksessuary,"Protivougonnyj zamok ""Garant "" na Mazdu","Protivougonnyj mehanicheskij zamok na rulevoj val. ^p Na Mazdu (MAZDA). ^p Garant Blok Ljuks  gruppa protivougonnyh zamkov, dlja avtomobilej otechestvennogo i inostrannogo proizvodstva, maksimal'nogo urovnja kriptostojkosti, ukomplektovannyh mehanizmami sekretov Abloy Exec i dvumja kljuchami. ^p Ustanavlivaetsja na rulevoj val. ^p Novyj , v upakovke, garantija. ^p @@URL@@","{""Vid tovara"":""Protivougonnye ustrojstva""}",0,,0,0,0,1,0.15
96527986,Hobbi i otdyh,Kollektsionirovanie,Sovremennye otkrytki 1,Otkrytki podpisannye  10 r. otkrytka.,"{""Vid tovara"":""Otkrytki""}",0,,0,0,0,0,0.17
96816387,Lichnye veschi,Detskaja odezhda i obuv',Novye plat'ja,"Novoe plat'e jarko-krasnogo tsveta iz vel'veta na devochku ot 4 do 6 let, sostav - 100% hlopok, na litsevoj storone - applikatsija v vide kamnej, na grudi skladochka, na obratnoj storone plat'e zastegivaetsja na 3 knopki. ^p Novyj dzhinsovyj sarafan na devochku ot 4 do 6 let, sostav 100% hlopok, tsvet - medium-dark, na litsevoj storone 2 karamana, vyshivka v vide tsvetov, na obratnoj storone 3 knopki.","{""Vid odezhdy"":""Dlja devochek"", ""Predmet odezhdy"":""Plat'ja i jubki"", ""Razmer"":""110-116 sm (4-6 let)""}",360,,0,0,0,0,1.05
85339849,Transport,Avtomobili s probegom,"Mitsubishi Lancer, 2007","Mitsubishi Lancer, 2007 g. ^p Probeg 90 000 - 94 999 km, 1.6 AT, benzin, perednij privod, sedan, levyj rul', tsvet serebrjanyj. ^p avto v otlichnom sostojanii,probeg rodnoj,nedavno zamenili masla,fil'tra,remni,roliki i t d,avto polnoj komplektatsii est' vse neobhodimoe,stoit signalizatsija s avt.zapuskom,letnjaja rezina Yokohama S.Drive na R 16.komplekt zimnej reziny Yokohama   na shtampovannyh diskah R 15.Ne bol'shoj torg.","{""Marka"":""Mitsubishi"", ""Model'"":""Lancer"", ""God vypuska"":""2007"", ""Probeg"":""90 000 - 94 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Serebrjanyj "", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Avtomaticheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",360000,,0,0,0,0,23.37
61134199,Nedvizhimost',Kvartiry,"1-k kvartira, 28 m, 7/9 et.","rajon Shkoly militsii. balkon osteklen. okna m/p. natjazhnye potolki, novaja mebel',holodil'nik,kuhnja.","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""7"", ""Etazhej v dome"":""9"", ""Etazhej v dome"":""9-12"", ""Adres"":""Eremenko""}",13000,,0,0,0,0,20.75
42139529,Nedvizhimost',Kvartiry,"3-k kvartira, 75 m, 4/4 et.","Komnaty razdel'nye. ^p Dva balkona. Bol'shoj na pr.Kommunisticheskij (DK Ostrovskogo). Vtoroj vo dvor. ^p Kuhnja, tualet i vanna - kafel'. Sanuzel razdel'nyj.  ^p Vysokie potolki, prostornye bol'shie komnaty. ^p Poly linoleum.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj"", ""Etazh"":""4"", ""Etazhej v dome"":""< 5"", ""Etazhej v dome"":""4"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""pr. Kommunisticheskij d. 24""}",2300000,,0,0,0,0,0.89
20944687,Bytovaja elektronika,Telefony,Fly spark,"Prodam telefon Fly Spark v otlichno sostojanie.Batareju derzhit dolgo.Kamera 5 mp,so vspyshkoj.Android 4.2.Garantija 2 goda.So vsemi dokumentami.V podarok chehol knizhka.","{""Vid telefona"":""Fly""}",4500,,0,0,0,0,1.76
26559594,Lichnye veschi,Tovary dlja detej i igrushki,LRP S18 Touring car,"Ogromnyj assortiment! Dostavka po Moskve! Zvonite: +7@@PHONE@@! Nash sajt: jet-toy tochka ru ^p Radioupravljaemaja avtomodel' LRP S18 Touring Car masshtaba 1:18 na polnom privode. Komplekt prodaetsja ne polnost'ju. Dostatochno nizkaja tsena na komplekt pozvoljaet vam postavit' moschnye zapchasti v mashinku, ne zatrativ bol'shih sredstv! Eto pozvolit mashinke razognat'sja do neopisuemyh skorostej i vhodit' dazhe v samye ostrye povoroty! V komplekt vhodit: Sobrannoe shassi LRP, Okrashennyj i obkleennyj kuzov, Elektrodvigatel', Instruktsiju. Dopolnitel'no neobhodimo dokupit': Dvuh kanal'nuju apparaturu radioupravlenija, Odnu standartnuju servomashinku, Elektronnyj reguljator skorosti dlja kollektornogo elektrodvigatelja, Vosem' batareek ili akkumuljatorov tipa AA dlja peredatchika, Silovoj akkumuljator naprjazheniem 7.2V, Zarjadnoe ustrojstvo dlja akkumuljatora, ^p Ogromnyj assortiment! Dostavka po Moskve! Zvonite: +7@@PHONE@@! Nash sajt: jet-toy tochka ru","{""Vid tovara"":""Igrushki""}",3800,,0,2,0,0,0.01
79442173,Transport,Avtomobili s probegom,"VAZ 2109, 2003","VAZ 21093i v horoshem sostojanii! Kapital'nyj remont dvizhka i kpp v 2012 godu. Novoe stseplenie, rulevaja, tormoza. Rezina zima i leto Cordiant 1 sezon. Muzyka s USB, signalizatsija, kovannye diski SLICK 14"", perednie elektro-steklopod'emniki. Ezdila devushka. Torg pri osmotre.","{""God vypuska"":""2003"", ""Tip kuzova"":""Hetchbek"", ""Probeg"":""150 000 - 159 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja"":""1.5"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""VAZ (LADA)"", ""Model'"":""2109"", ""Tsvet"":""Serebrjanyj "", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",85000,,0,0,0,0,23.36
48219416,Transport,Avtomobili s probegom,"VAZ 2114 Samara, 2003",Prodaju avto v horoshem teh.sostojanii ^p Torg pri osmotre,"{""Marka"":""VAZ (LADA)"", ""Model'"":""2114 Samara"", ""God vypuska"":""2003"", ""Probeg"":""120 000 - 129 999"", ""Tip kuzova"":""Hetchbek"", ""Tsvet"":""Zelenyj"", ""Ob'em dvigatelja"":""1.5"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",75000,,0,0,0,0,2.71
